entry	name	body
100455d8	_free	[[100455d8, 100455dc]]
100455dd	__ArrayUnwind	[[100455dd, 100455ff] [1004562c, 1004563a]]
1004563b	`eh_vector_destructor_iterator'	[[1004563b, 10045685]]
10045686	FUN_10045686	[[10045686, 1004569d]]
1004569e	_JumpToContinuation	[[1004569e, 100456c8]]
100456ce	FID_conflict:_CallMemberFunction1	[[100456ce, 100456d4]]
100456d5	_UnwindNestedFrames	[[100456d5, 10045726]]
10045727	FID_conflict:___CxxFrameHandler3	[[10045727, 1004575c]]
1004578d	_CallSETranslator	[[1004578d, 10045861]]
10045862	TranslatorGuardHandler	[[10045862, 1004588f] [10045892, 100458f8] [100458fc, 100458fe]]
100458ff	_GetRangeOfTrysToCheck	[[100458ff, 10045971]]
10045972	__CreateFrameInfo	[[10045972, 10045999]]
1004599a	__IsExceptionObjectToBeDestroyed	[[1004599a, 100459ba]]
100459bb	__FindAndUnlinkFrame	[[100459bb, 10045a06]]
10045a07	_CallCatchBlock2	[[10045a07, 10045a64]]
10045a65	__security_check_cookie	[[10045a65, 10045a73]]
10045a80	_memcpy	[[10045a80, 10045ae2] [10045ae4, 10045b02] [10045b04, 10045b0a] [10045b18, 10045b40] [10045b44, 10045b66] [10045b68, 10045b84] [10045ba8, 10045bf1] [10045c04, 10045c0a] [10045c0c, 10045c16] [10045c18, 10045c28] [10045c2c, 10045c42] [10045c44, 10045c69] [10045c6c, 10045c74] [10045c78, 10045c96] [10045ca4, 10045cc4] [10045cc8, 10045cee] [10045cf0, 10045d20] [10045d44, 10045d8d] [10045da0, 10045da6] [10045da8, 10045db4] [10045db8, 10045dca] [10045dcc, 10045de4]]
10045de5	thunk_FUN_10046cd2	[[10045de5, 10045de9]]
10045dea	__CxxThrowException@8	[[10045dea, 10045e33]]
10045e34	_strcpy_s	[[10045e34, 10045e98]]
10045e99	_V6_HeapAlloc	[[10045e99, 10045ede]]
10045edf	FUN_10045edf	[[10045edf, 10045ee7]]
10045ee8	_malloc	[[10045ee8, 10045faa]]
10045fab	_wcscat_s	[[10045fab, 10046024]]
10046025	_wcscpy_s	[[10046025, 10046090]]
100460a0	_memset	[[100460a0, 10046119]]
1004611a	_realloc	[[1004611a, 10046257] [10046267, 10046334]]
1004625e	FUN_1004625e	[[1004625e, 10046266]]
10046335	FUN_10046335	[[10046335, 100463ad]]
100463b0	__except_handler4	[[100463b0, 10046545]]
10046546	_free	[[10046546, 1004659b] [100465a5, 100465d3]]
1004659c	FUN_1004659c	[[1004659c, 100465a4]]
100465d4	__freea	[[100465d4, 100465ee]]
100465ef	_LocaleUpdate	[[100465ef, 10046670]]
10046671	_wcsupr_s_l_stat	[[10046671, 100467f7]]
100467f8	FID_conflict:__wcslwr_s_l	[[100467f8, 1004682a]]
1004682b	FUN_1004682b	[[1004682b, 1004683d]]
10046840	FUN_10046840	[[10046840, 100468c5] [1004f7b0, 1004f7b4]]
100468d0	FUN_100468d0	[[100468d0, 100468eb] [10046906, 1004697a]]
1004697b	_strupr_s_l_stat	[[1004697b, 10046af6]]
10046af7	__strupr_s_l	[[10046af7, 10046b29]]
10046b2a	__strupr_s	[[10046b2a, 10046b3c]]
10046b3d	__strnicmp_l	[[10046b3d, 10046c2c]]
10046c2d	__strnicmp	[[10046c2d, 10046c88]]
10046c89	_wcsrchr	[[10046c89, 10046cb8]]
10046cb9	bad_alloc	[[10046cb9, 10046cd1]]
10046cd2	FUN_10046cd2	[[10046cd2, 10046d3a]]
10046d3c	FUN_10046d3c	[[10046d3c, 10046dad]]
10046dae	_fclose	[[10046dae, 10046e1e]]
10046e22	FUN_10046e22	[[10046e22, 10046e29]]
10046e2a	FUN_10046e2a	[[10046e2a, 1004702f]]
10047030	_fread_s	[[10047030, 100470bb]]
100470bc	FUN_100470bc	[[100470bc, 100470c5]]
100470c6	FUN_100470c6	[[100470c6, 100470e0]]
100470e1	__fseek_nolock	[[100470e1, 10047167]]
10047168	_fseek	[[10047168, 100471e2]]
100471e3	FUN_100471e3	[[100471e3, 100471ec]]
100471ed	__wfsopen	[[100471ed, 100472a8]]
100472a9	FUN_100472a9	[[100472a9, 100472b2]]
100472b3	__wfopen_s	[[100472b3, 10047302]]
10047303	FUN_10047303	[[10047303, 100473bb]]
100473eb	__onexit	[[100473eb, 10047420]]
10047421	FUN_10047421	[[10047421, 10047426]]
10047427	_atexit	[[10047427, 10047438]]
10047439	`eh_vector_constructor_iterator'	[[10047439, 10047485]]
10047486	FUN_10047486	[[10047486, 1004749d]]
1004749e	__wcsicmp_l	[[1004749e, 100475ac]]
100475ad	__wcsicmp	[[100475ad, 1004763d]]
10047640	_memmove	[[10047640, 100476a2] [100476a4, 100476c2] [100476c4, 100476ca] [100476d8, 10047700] [10047704, 10047726] [10047728, 10047744] [10047768, 100477b1] [100477c4, 100477ca] [100477cc, 100477d6] [100477d8, 100477e8] [100477ec, 10047802] [10047804, 10047829] [1004782c, 10047834] [10047838, 10047856] [10047864, 10047884] [10047888, 100478ae] [100478b0, 100478e0] [10047904, 1004794d] [10047960, 10047966] [10047968, 10047974] [10047978, 1004798a] [1004798c, 100479a4]]
100479b0	swap	[[100479b0, 100479d7]]
100479e0	shortsort	[[100479e0, 100479fc] [10047a00, 10047a66]]
10047a70	_qsort	[[10047a70, 10047c5c] [10047c60, 10047d16]]
10047d17	__endthreadex	[[10047d17, 10047d4e]]
10047d50	__callthreadstartex	[[10047d50, 10047d84]]
10047e11	__beginthreadex	[[10047e11, 10047ebe]]
10047ec0	__alldiv	[[10047ec0, 10047f69]]
10047f6a	xtow_s	[[10047f6a, 10048058]]
10048059	__itow_s	[[10048059, 10048082]]
10048083	__vswprintf_helper	[[10048083, 10048178]]
10048179	__vswprintf_s_l	[[10048179, 100481ff]]
10048200	_vswprintf_s	[[10048200, 1004821a]]
1004821b	__vsnwprintf_s_l	[[1004821b, 10048321]]
10048322	__vsnwprintf_s	[[10048322, 1004833f]]
10048340	FUN_10048340	[[10048340, 1004849e]]
1004849f	_fwrite	[[1004849f, 10048516]]
10048517	FUN_10048517	[[10048517, 10048520]]
10048530	__allrem	[[10048530, 100485e1]]
100485f0	__alldvrm	[[100485f0, 100486ce]]
100486d0	__allmul	[[100486d0, 10048703]]
10048704	__vsnprintf_helper	[[10048704, 100487cd]]
100487ce	__vsprintf_s_l	[[100487ce, 10048853]]
10048854	_vsprintf_s	[[10048854, 1004886e]]
1004886f	FUN_1004886f	[[1004886f, 10048923] [10048927, 1004893e] [10048942, 10048959] [1004895d, 10048b33]]
10048b34	__time64	[[10048b34, 10048b6f]]
10048b70	_bsearch	[[10048b70, 10048c2f]]
10048c30	_wcschr	[[10048c30, 10048c51]]
10048c52	_strncmp	[[10048c52, 10048d0f]]
10048d10	_wcsncpy_s	[[10048d10, 10048dd8]]
10048dd9	__wcsnicmp_l	[[10048dd9, 10048ec0]]
10048ec1	__wcsnicmp	[[10048ec1, 10048f64]]
10048f65	__CRT_INIT@12	[[10048f65, 1004913d]]
1004913e	___DllMainCRTStartup	[[1004913e, 10049210] [10049225, 10049233]]
10049234	entry	[[10049234, 10049254]]
10049255	__isleadbyte_l	[[10049255, 1004928a]]
1004928b	_isleadbyte	[[1004928b, 10049298]]
10049299	_iswspace	[[10049299, 100492a6]]
100492a7	FUN_100492a7	[[100492a7, 100492b7]]
100492b8	thunk_FUN_100492a7	[[100492b8, 100492bc]]
100492bd	FUN_100492bd	[[100492bd, 100494cf]]
100494d0	__wmakepath_s	[[100494d0, 100495ea]]
100495eb	_atol	[[100495eb, 100495fb]]
100495fc	_atol	[[100495fc, 10049600]]
10049601	wcstoxl	[[10049601, 100497f7]]
100497f8	_wcstol	[[100497f8, 10049820]]
10049821	_wcstoul	[[10049821, 1004984a]]
1004984b	_memcpy_s	[[1004984b, 100498c5]]
100498c6	_memmove_s	[[100498c6, 10049920]]
10049921	exception	[[10049921, 10049931]]
10049932	exception	[[10049932, 1004997f]]
10049980	exception	[[10049980, 10049997]]
10049998	exception	[[10049998, 100499ef]]
100499f0	~exception	[[100499f0, 10049a05]]
10049a06	FUN_10049a06	[[10049a06, 10049a12]]
10049a13	FUN_10049a13	[[10049a13, 10049a2e]]
10049a2f	__forcdecpt_l	[[10049a2f, 10049a9f]]
10049aa0	__cropzeros_l	[[10049aa0, 10049b1f]]
10049b36	__fassign_l	[[10049b36, 10049b75]]
10049b8d	__shift	[[10049b8d, 10049ba9]]
10049bc6	__cftoe2_l	[[10049bc6, 10049cbc] [10049cc0, 10049d32]]
10049d33	__cftoe_l	[[10049d33, 10049e00]]
10049e01	__cftoe	[[10049e01, 10049e1e]]
10049e1f	__cftoa_l	[[10049e1f, 1004a18f]]
1004a190	__cftof2_l	[[1004a190, 1004a284]]
1004a285	__cftof_l	[[1004a285, 1004a33d]]
1004a33e	__cftog_l	[[1004a33e, 1004a435]]
1004a436	__cfltcvt_l	[[1004a436, 1004a4bb]]
1004a4bc	__cfltcvt	[[1004a4bc, 1004a4dc]]
1004a4dd	__initp_misc_cfltcvt_tab	[[1004a4dd, 1004a4fb]]
1004a4fc	__setdefaultprecision	[[1004a4fc, 1004a51f] [1004a523, 1004a524]]
1004a525	__ms_p5_test_fdiv	[[1004a525, 1004a560]]
1004a561	__ms_p5_mp_test_fdiv	[[1004a561, 1004a589]]
1004a5a0	FUN_1004a5a0	[[1004a5a0, 1004a5b8]]
1004a5b9	FUN_1004a5b9	[[1004a5b9, 1004b0f0]]
1004b4e0	FUN_1004b4e0	[[1004b4e0, 1004b4f6]]
1004b4f7	__startOneArgErrorHandling	[[1004b4f7, 1004b532]]
1004b540	FUN_1004b540	[[1004b540, 1004b554]]
1004b555	FUN_1004b555	[[1004b555, 1004b56b]]
1004b56c	FUN_1004b56c	[[1004b56c, 1004b584]]
1004b585	__fload_withFB	[[1004b585, 1004b5c7]]
1004b5c8	FUN_1004b5c8	[[1004b5c8, 1004b5dd]]
1004b5de	FUN_1004b5de	[[1004b5de, 1004b5ea]]
1004b5eb	__math_exit	[[1004b5eb, 1004b614]]
1004b629	FUN_1004b629	[[1004b629, 1004b6cb]]
1004b6cc	__d_inttype	[[1004b6cc, 1004b72f]]
1004b730	FUN_1004b730	[[1004b730, 1004b86d]]
1004b870	FUN_1004b870	[[1004b870, 1004b887]]
1004b88e	FUN_1004b88e	[[1004b88e, 1004badb]]
1004bae0	_Type_info_dtor	[[1004bae0, 1004bb46]]
1004bb47	FUN_1004bb47	[[1004bb47, 1004bb4f]]
1004bb50	_strcmp	[[1004bb50, 1004bb92] [1004bb94, 1004bbd7]]
1004bbd8	terminate	[[1004bbd8, 1004bbf7] [1004bbff, 1004bc0a]]
1004bc11	unexpected	[[1004bc11, 1004bc23]]
1004bc24	_inconsistency	[[1004bc24, 1004bc47] [1004bc4f, 1004bc5a]]
1004bc5b	__initp_eh_hooks	[[1004bc5b, 1004bc6b]]
1004bc6c	__SEH_prolog4	[[1004bc6c, 1004bcb0]]
1004bcb1	__SEH_epilog4	[[1004bcb1, 1004bcc4]]
1004bcd0	FUN_1004bcd0	[[1004bcd0, 1004bcf1]]
1004bcf2	___TypeMatch	[[1004bcf2, 1004bd4d]]
1004bd92	___FrameUnwindToState	[[1004bd92, 1004be13] [1004be2e, 1004be51]]
1004be58	FUN_1004be58	[[1004be58, 1004be72]]
1004beb8	___DestructExceptionObject	[[1004beb8, 1004befa]]
1004bf0c	___AdjustPointer	[[1004bf0c, 1004bf30]]
1004bf31	IsInExceptionSpec	[[1004bf31, 1004bfa9]]
1004bfaa	CallUnexpected	[[1004bfaa, 1004bfda]]
1004bfdb	Catch_All@1004bfdb	[[1004bfdb, 1004bff1]]
1004bff3	CallCatchBlock	[[1004bff3, 1004c082] [1004c0f2, 1004c10d]]
1004c119	FUN_1004c119	[[1004c119, 1004c18e]]
1004c18f	___BuildCatchObjectHelper	[[1004c18f, 1004c2f9] [1004c306, 1004c30d]]
1004c30e	___BuildCatchObject	[[1004c30e, 1004c392]]
1004c39f	CatchIt	[[1004c39f, 1004c40a]]
1004c40b	FindHandlerForForeignException	[[1004c40b, 1004c4fc]]
1004c4fd	FindHandler	[[1004c4fd, 1004c852]]
1004c86b	___InternalCxxFrameHandler	[[1004c86b, 1004c94e]]
1004c94f	FUN_1004c94f	[[1004c94f, 1004c9ba]]
1004c9bb	FUN_1004c9bb	[[1004c9bb, 1004ca28]]
1004ca29	__encoded_null	[[1004ca29, 1004ca31]]
1004ca32	FUN_1004ca32	[[1004ca32, 1004ca9f]]
1004caa9	FUN_1004caa9	[[1004caa9, 1004cabd]]
1004cabe	FUN_1004cabe	[[1004cabe, 1004cac3]]
1004cac4	FUN_1004cac4	[[1004cac4, 1004caf5]]
1004caf6	FUN_1004caf6	[[1004caf6, 1004cb0e]]
1004cb0f	__mtterm	[[1004cb0f, 1004cb4b]]
1004cb4c	FUN_1004cb4c	[[1004cb4c, 1004cc01]]
1004cc02	FUN_1004cc02	[[1004cc02, 1004cc0a]]
1004cc0b	FUN_1004cc0b	[[1004cc0b, 1004cc81]]
1004cc82	__getptd	[[1004cc82, 1004cc99]]
1004cc9a	__freefls@4	[[1004cc9a, 1004cda2]]
1004cda6	FUN_1004cda6	[[1004cda6, 1004cdae]]
1004cdb2	FUN_1004cdb2	[[1004cdb2, 1004cdba]]
1004cdbb	__freeptd	[[1004cdbb, 1004ce23]]
1004ce24	__mtinit	[[1004ce24, 1004cfa7]]
1004cfb0	__CallSettingFrame@12	[[1004cfb0, 1004cffb]]
1004cffc	___report_gsfailure	[[1004cffc, 1004d0ff]]
1004d100	FUN_1004d100	[[1004d100, 1004d119] [1004d120, 1004d186]]
1004d187	__VEC_memcpy	[[1004d187, 1004d269]]
1004d26a	FUN_1004d26a	[[1004d26a, 1004d273]]
1004d274	__invoke_watson	[[1004d274, 1004d36f]]
1004d370	FUN_1004d370	[[1004d370, 1004d393]]
1004d394	FUN_1004d394	[[1004d394, 1004d3ce]]
1004d3cf	FUN_1004d3cf	[[1004d3cf, 1004d3e1]]
1004d3e2	FUN_1004d3e2	[[1004d3e2, 1004d3f4]]
1004d3f5	FUN_1004d3f5	[[1004d3f5, 1004d412]]
1004d413	__mtinitlocks	[[1004d413, 1004d45b]]
1004d45c	__mtdeletelocks	[[1004d45c, 1004d4b0]]
1004d4b1	FUN_1004d4b1	[[1004d4b1, 1004d4c5]]
1004d4c6	__mtinitlocknum	[[1004d4c6, 1004d57f]]
1004d580	FUN_1004d580	[[1004d580, 1004d588]]
1004d589	__lock	[[1004d589, 1004d5b9]]
1004d5ba	___sbh_heap_init	[[1004d5ba, 1004d601]]
1004d602	thunk_FUN_1004d626	[[1004d602, 1004d613]]
1004d626	FUN_1004d626	[[1004d614, 1004d62c]]
1004d62d	___sbh_free_block	[[1004d62d, 1004d940]]
1004d941	___sbh_alloc_new_region	[[1004d941, 1004d9f0]]
1004d9f1	___sbh_alloc_new_group	[[1004d9f1, 1004daf6]]
1004daf7	___sbh_resize_block	[[1004daf7, 1004ddd5]]
1004ddd6	___sbh_alloc_block	[[1004ddd6, 1004e0b8]]
1004e0b9	___heap_select	[[1004e0b9, 1004e0de] [1004e0e2, 1004e0f9] [1004e0fd, 1004e113]]
1004e114	__heap_init	[[1004e114, 1004e16d]]
1004e16e	__heap_term	[[1004e16e, 1004e1e1]]
1004e1e2	__amsg_exit	[[1004e1e2, 1004e205]]
1004e206	FUN_1004e206	[[1004e206, 1004e22b]]
1004e22c	___crtExitProcess	[[1004e22c, 1004e23f]]
1004e241	FUN_1004e241	[[1004e241, 1004e249]]
1004e24a	FUN_1004e24a	[[1004e24a, 1004e252]]
1004e253	FUN_1004e253	[[1004e253, 1004e26a]]
1004e26b	__initterm_e	[[1004e26b, 1004e28a]]
1004e28b	__get_osplatform	[[1004e28b, 1004e2c1]]
1004e2c2	__get_winmajor	[[1004e2c2, 1004e2fd]]
1004e2fe	__cinit	[[1004e2fe, 1004e38f]]
1004e390	FUN_1004e390	[[1004e390, 1004e45c] [1004e46c, 1004e471]]
1004e45d	FUN_1004e45d	[[1004e45d, 1004e46b]]
1004e472	__exit	[[1004e472, 1004e482]]
1004e483	__cexit	[[1004e483, 1004e491]]
1004e492	__init_pointers	[[1004e492, 1004e4dd]]
1004e4de	FUN_1004e4de	[[1004e4de, 1004e55f] [1004e563, 1004e5a3] [1004e5a7, 1004e5e6] [1004e5ec, 1004e60a] [1004e60e, 1004e62c] [1004e630, 1004e67d]]
1004e67e	__FF_MSGBANNER	[[1004e67e, 1004e6b6]]
1004e6b7	FUN_1004e6b7	[[1004e6b7, 1004e6c0]]
1004e6c1	__callnewh	[[1004e6c1, 1004e6e2]]
1004e6e3	fastzero_I	[[1004e6e3, 1004e6fa] [1004e703, 1004e739]]
1004e73a	__VEC_memzero	[[1004e73a, 1004e7c8]]
1004e7c9	__msize	[[1004e7c9, 1004e85a]]
1004e863	FUN_1004e863	[[1004e863, 1004e86b]]
1004e86c	__local_unwind4	[[1004e86c, 1004e8fb]]
1004e942	FUN_1004e942	[[1004e942, 1004e95d]]
1004e95e	_EH4_CallFilterFunc	[[1004e95e, 1004e974]]
1004e975	_EH4_TransferToHandler	[[1004e975, 1004e98d]]
1004e98e	_EH4_GlobalUnwind	[[1004e98e, 1004e9a7]]
1004e9a8	_EH4_LocalUnwind	[[1004e9a8, 1004e9be]]
1004e9c0	__ValidateImageBase	[[1004e9c0, 1004e9e8]]
1004e9f0	__FindPESection	[[1004e9f0, 1004ea31]]
1004ea40	__IsNonwritableInCurrentImage	[[1004ea40, 1004eac8] [1004eae0, 1004eafa]]
1004eafb	FUN_1004eafb	[[1004eafb, 1004eb29]]
1004eb2a	setSBCS	[[1004eb2a, 1004eb7e]]
1004eb7f	setSBUpLow	[[1004eb7f, 1004ed08]]
1004ed09	___updatetmbcinfo	[[1004ed09, 1004eda0]]
1004eda4	FUN_1004eda4	[[1004eda4, 1004edac]]
1004edad	getSystemCP	[[1004edad, 1004ee26]]
1004ee27	FUN_1004ee27	[[1004ee27, 1004efff]]
1004f000	__setmbcp	[[1004f000, 1004f160] [1004f16c, 1004f199]]
1004f161	FUN_1004f161	[[1004f161, 1004f169]]
1004f19a	___initmbctable	[[1004f19a, 1004f1b7]]
1004f1b8	___freetlocinfo	[[1004f1b8, 1004f2f7]]
1004f2f8	___addlocaleref	[[1004f2f8, 1004f37d]]
1004f37e	___removelocaleref	[[1004f37e, 1004f409]]
1004f40a	__updatetlocinfoEx_nolock	[[1004f40a, 1004f447]]
1004f448	___updatetlocinfo	[[1004f448, 1004f4b1]]
1004f4b2	FUN_1004f4b2	[[1004f4b2, 1004f4bd]]
1004f4be	__crtLCMapStringW_stat	[[1004f4be, 1004f6d3] [1004f6d9, 1004f71e]]
1004f71f	___crtLCMapStringW	[[1004f71f, 1004f75e]]
1004f75f	_wcsnlen	[[1004f75f, 1004f77a]]
1004f780	__alloca_probe_16	[[1004f780, 1004f795]]
1004f796	__alloca_probe_8	[[1004f796, 1004f7ab]]
1004f7c0	FUN_1004f7c0	[[1004f7c0, 1004f87d]]
1004f87e	__crtLCMapStringA_stat	[[1004f87e, 1004fc1f]]
1004fc20	___crtLCMapStringA	[[1004fc20, 1004fc62]]
1004fc63	_strnlen	[[1004fc63, 1004fc7c]]
1004fc7d	__tolower_l	[[1004fc7d, 1004fd93]]
1004fd94	_tolower	[[1004fd94, 1004fdba]]
1004fdc0	___ascii_strnicmp	[[1004fdc0, 1004fe20]]
1004fe21	__close_nolock	[[1004fe21, 1004feb4]]
1004feb5	__close	[[1004feb5, 1004ff77]]
1004ff78	FUN_1004ff78	[[1004ff78, 1004ff81]]
1004ff82	__fileno	[[1004ff82, 1004ffae]]
1004ffaf	__freebuf	[[1004ffaf, 1004ffda]]
1004ffdb	__flush	[[1004ffdb, 1005003c]]
1005003d	__fflush_nolock	[[1005003d, 1005007e]]
1005007f	flsall	[[1005007f, 1005011b] [10050132, 1005014f]]
10050121	FUN_10050121	[[10050121, 10050131]]
10050150	FUN_10050150	[[10050150, 10050158]]
10050162	FUN_10050162	[[10050162, 10050167]]
10050239	FUN_10050239	[[10050239, 10050274]]
10050275	FUN_10050275	[[10050275, 100502a2]]
100502a3	FUN_100502a3	[[100502a3, 100502d8]]
100502d9	FUN_100502d9	[[100502d9, 10050302]]
10050303	__filbuf	[[10050303, 10050422]]
10050423	FUN_10050423	[[10050423, 100509e3]]
100509e4	FUN_100509e4	[[100509e4, 10050ad6]]
10050ad7	FUN_10050ad7	[[10050ad7, 10050ae0]]
10050ae1	__lseek_nolock	[[10050ae1, 10050b52]]
10050b53	__lseek	[[10050b53, 10050c24]]
10050c25	FUN_10050c25	[[10050c25, 10050c2e]]
10050c2f	__ftell_nolock	[[10050c2f, 10050dc6]]
10050dc7	__wopenfile	[[10050dc7, 10051052]]
10051053	FUN_10051053	[[10051053, 10051176]]
1005117a	FUN_1005117a	[[1005117a, 10051182]]
10051183	__malloc_crt	[[10051183, 100511c2]]
100511c3	__calloc_crt	[[100511c3, 1005120a]]
1005120b	__realloc_crt	[[1005120b, 10051255]]
10051256	__recalloc_crt	[[10051256, 100512a5]]
100512a6	__towlower_l	[[100512a6, 10051352]]
10051353	FUN_10051353	[[10051353, 10051353]]
10051354	FUN_10051354	[[10051354, 100514b1]]
10051565	__flsbuf	[[10051565, 100516c4]]
100516c5	write_char	[[100516c5, 100516e9]]
100516ea	write_multi_char	[[100516ea, 1005170e]]
1005207a	__write_nolock	[[1005207a, 1005263f]]
10052640	__write	[[10052640, 10052711]]
10052712	FUN_10052712	[[10052712, 1005271b]]
1005271c	write_char	[[1005271c, 1005274e]]
1005274f	write_multi_char	[[1005274f, 10052772]]
1005316d	FUN_1005316d	[[1005316d, 100531b7] [100531bb, 100531d2] [100531d6, 100531ed] [100531f1, 10053295] [1005329e, 100533e2] [100533e6, 10053416] [10053425, 10053491] [10053497, 100534b5]]
1005341c	FUN_1005341c	[[1005341c, 10053424]]
100534b6	cvtdate	[[100534b6, 10053660] [10053664, 100536aa]]
100536ab	__isindst_nolock	[[100536ab, 100536cc] [100536d0, 10053858]]
10053859	___tzset	[[10053859, 1005389e]]
1005389f	FUN_1005389f	[[1005389f, 100538a7]]
100538a8	__isindst	[[100538a8, 100538df]]
100538e0	FUN_100538e0	[[100538e0, 100538e8]]
100538e9	__gmtime64_s	[[100538e9, 10053b24]]
10053b25	__get_daylight	[[10053b25, 10053b58]]
10053b59	__get_dstbias	[[10053b59, 10053b8c]]
10053b8d	FUN_10053b8d	[[10053b8d, 10053bc0]]
10053bc1	FUN_10053bc1	[[10053bc1, 10053bc6]]
10053bc7	FUN_10053bc7	[[10053bc7, 10053bcc]]
10053bcd	FUN_10053bcd	[[10053bcd, 10053bd2]]
10053bd3	FUN_10053bd3	[[10053bd3, 10053bd8]]
10053be0	__aulldiv	[[10053be0, 10053c47]]
10053c48	__ioinit	[[10053c48, 10053e70] [10053e7f, 10053e87]]
10053e88	__ioterm	[[10053e88, 10053ed3]]
10053ed4	__setenvp	[[10053ed4, 10053f67] [10053f6b, 10053fae]]
10053faf	parse_cmdline	[[10053faf, 10054146]]
10054147	__setargv	[[10054147, 100541ff]]
10054200	___crtGetEnvironmentStringsA	[[10054200, 10054334]]
10054335	__RTC_Initialize	[[10054335, 10054358]]
1005437d	___security_init_cookie	[[1005437d, 10054410]]
10054411	__iswctype_l	[[10054411, 10054492]]
10054493	_iswctype	[[10054493, 10054500]]
10054501	strtoxl	[[10054501, 1005472b]]
1005472c	_strtol	[[1005472c, 10054754]]
10054755	__wchartodigit	[[10054755, 100548d6]]
100548e0	_strlen	[[100548e0, 1005496a]]
10054970	_strrchr	[[10054970, 1005499c]]
1005499d	__isdigit_l	[[1005499d, 100549eb]]
100549ec	_isdigit	[[100549ec, 10054a14]]
10054a15	FID_conflict:__atoflt_l	[[10054a15, 10054aba]]
10054abb	FID_conflict:__atoflt_l	[[10054abb, 10054b60]]
10054b61	__fptostr	[[10054b61, 10054c1d]]
10054c1e	___dtold	[[10054c1e, 10054cd8]]
10054cd9	__fltout2	[[10054cd9, 10054d4f] [10054d53, 10054d66]]
10054d70	__aullshr	[[10054d70, 10054d8e]]
10054d98	__controlfp_s	[[10054d98, 10054e01]]
10054e02	FUN_10054e02	[[10054e02, 10054e1e] [10054e42, 10054e51]]
10054e52	__get_sse2_info	[[10054e52, 10054eb1]]
10054ebf	___libm_error_support	[[10054ebf, 10055138]]
10055efb	__87except	[[10055efb, 10055ff6]]
10055ff7	__frnd	[[10055ff7, 10056007]]
10056008	__fpclass	[[10056008, 1005609b]]
1005609c	__set_exp	[[1005609c, 100560c5]]
100560c6	__sptype	[[100560c6, 10056120]]
10056121	FUN_10056121	[[10056121, 100561cf]]
100561d0	_abort	[[100561d0, 100562c1]]
100562c3	__EH_prolog3	[[100562c3, 100562f5]]
100562f6	__EH_prolog3_catch	[[100562f6, 1005632b]]
1005632c	__EH_epilog3	[[1005632c, 1005633f]]
10056340	_ValidateRead	[[10056340, 1005634c]]
10056350	__global_unwind2	[[10056350, 1005636f]]
100563b5	__local_unwind2	[[100563b5, 10056438]]
1005645c	__NLG_Notify1	[[1005645c, 10056464]]
10056465	__NLG_Notify	[[10056465, 10056483]]
10056484	FUN_10056484	[[10056484, 10056486]]
10056487	FUN_10056487	[[10056487, 1005648e]]
1005648f	FUN_1005648f	[[1005648f, 10056498]]
10056499	___crtInitCritSecNoSpinCount@8	[[10056499, 100564a8]]
100564a9	___crtInitCritSecAndSpinCount	[[100564a9, 100564e3] [100564e7, 1005652e] [1005655e, 1005656d]]
1005656e	__initp_misc_winsig	[[1005656e, 10056586]]
10056587	siglookup	[[10056587, 100565ba]]
100565bb	___get_sigabrt	[[100565bb, 100565c7]]
100565c8	_raise	[[100565c8, 10056735] [1005674b, 10056777]]
1005673c	FUN_1005673c	[[1005673c, 1005674a]]
10056778	FUN_10056778	[[10056778, 10056781]]
10056782	FUN_10056782	[[10056782, 1005678b]]
1005678c	FUN_1005678c	[[1005678c, 1005682c] [10056830, 100568cb] [100568cf, 10056948]]
10056949	_strcat_s	[[10056949, 100569b9]]
100569ba	_strncpy_s	[[100569ba, 10056a6c]]
10056a6d	__set_error_mode	[[10056a6d, 10056ab2]]
10056ab3	__crtGetStringTypeA_stat	[[10056ab3, 10056c6a]]
10056c6b	___crtGetStringTypeA	[[10056c6b, 10056caa]]
10056cab	___free_lc_time	[[10056cab, 10056e3a]]
10056e3b	___free_lconv_num	[[10056e3b, 10056e7a]]
10056e7b	___free_lconv_mon	[[10056e7b, 10056f03]]
10056f04	____lc_codepage_func	[[10056f04, 10056f29]]
10056f30	_strcspn	[[10056f30, 10056f75]]
10056f80	_strpbrk	[[10056f80, 10056fbf]]
10056fc0	___ansicp	[[10056fc0, 10057006]]
10057007	___convertcp	[[10057007, 100571b8]]
100571b9	__isctype_l	[[100571b9, 1005726e]]
1005726f	__set_osfhnd	[[1005726f, 100572eb]]
100572ec	__free_osfhnd	[[100572ec, 1005736c]]
1005736d	__get_osfhandle	[[1005736d, 100573dd]]
100573de	___lock_fhandle	[[100573de, 1005746f]]
10057475	FUN_10057475	[[10057475, 1005747d]]
1005747e	__unlock_fhandle	[[1005747e, 1005749f]]
100574a0	__alloc_osfhnd	[[100574a0, 1005756c] [1005757c, 10057635]]
10057573	FUN_10057573	[[10057573, 1005757b]]
10057636	FUN_10057636	[[10057636, 1005763e]]
1005763f	__commit	[[1005763f, 10057715]]
10057716	FUN_10057716	[[10057716, 1005771f]]
100577bf	__getbuf	[[100577bf, 10057802]]
10057803	__lseeki64_nolock	[[10057803, 10057885]]
10057886	__lseeki64	[[10057886, 10057994]]
10057995	FUN_10057995	[[10057995, 1005799e]]
1005799f	FUN_1005799f	[[1005799f, 100579ef] [100579f3, 10057a0a] [10057a0e, 100580f8]]
