entry	name	body
10009a64	_atol	[[10009a64, 10009a74]]
10009a75	FUN_10009a75	[[10009a75, 10009b15] [10009b19, 10009bb4] [10009bb8, 10009c31]]
10009c32	_strcat_s	[[10009c32, 10009ca2]]
10009ca3	_strncpy_s	[[10009ca3, 10009d55]]
10009d56	__set_error_mode	[[10009d56, 10009d9b]]
10009d9c	FUN_10009d9c	[[10009d9c, 10009db5] [10009dbc, 10009e22]]
10009e23	__VEC_memcpy	[[10009e23, 10009f05]]
10009f06	___free_lc_time	[[10009f06, 1000a095]]
1000a096	___free_lconv_num	[[1000a096, 1000a0d5]]
1000a0d6	___free_lconv_mon	[[1000a0d6, 1000a15e]]
1000a15f	__freea	[[1000a15f, 1000a179]]
1000a180	_strcspn	[[1000a180, 1000a1c5]]
1000a1c6	__crtGetStringTypeA_stat	[[1000a1c6, 1000a37d]]
1000a37e	___crtGetStringTypeA	[[1000a37e, 1000a3bd]]
1000a3c0	_strpbrk	[[1000a3c0, 1000a3ff]]
1000a400	__crtLCMapStringA_stat	[[1000a400, 1000a7a1]]
1000a7a2	___crtLCMapStringA	[[1000a7a2, 1000a7e4]]
1000a7e5	__isctype_l	[[1000a7e5, 1000a89a]]
1000a89b	__isleadbyte_l	[[1000a89b, 1000a8d0]]
1000a8d1	FID_conflict:__ld12tod	[[1000a8d1, 1000ae12]]
1000ae13	FID_conflict:__ld12tod	[[1000ae13, 1000b354]]
1000b355	FUN_1000b355	[[1000b355, 1000b9e4]]
1000ba15	FUN_1000ba15	[[1000ba15, 1000bb3a] [1000bb3e, 1000bb66] [1000bb6a, 1000c2da]]
1000c2db	fastzero_I	[[1000c2db, 1000c2f2] [1000c2fb, 1000c331]]
1000c332	__VEC_memzero	[[1000c332, 1000c3c0]]
1000c3c1	__hw_cw	[[1000c3c1, 1000c44e]]
1000c44f	___hw_cw_sse2	[[1000c44f, 1000c4ee]]
1000c4ef	__control87	[[1000c4ef, 1000c7f1]]
1000c7f2	strtoxl	[[1000c7f2, 1000ca1c]]
1000ca1d	_strtol	[[1000ca1d, 1000ca45]]
1000ca46	___ascii_stricmp	[[1000ca46, 1000ca7a]]
1000ca7b	__stricmp_l	[[1000ca7b, 1000cb4d]]
1000cb4e	__stricmp	[[1000cb4e, 1000cb9d]]
1000cba0	__alloca_probe_16	[[1000cba0, 1000cbb5]]
1000cbb6	__alloca_probe_8	[[1000cbb6, 1000cbcb]]
1000cbcc	___ansicp	[[1000cbcc, 1000cc12]]
1000cc13	___convertcp	[[1000cc13, 1000cdc4]]
1000cdc5	___mtold12	[[1000cdc5, 1000cf90]]
1000cf91	___set_fpsr_sse2	[[1000cf91, 1000cfbd] [1000cfec, 1000d002]]
1000d010	__alloca_probe	[[1000d010, 1000d03a]]
1000d040	___ascii_strnicmp	[[1000d040, 1000d0a0]]
1000d180	FUN_1000d180	[[1000d180, 1000d1d5]]
1000d1e0	FUN_1000d1e0	[[1000d1e0, 1000d260]]
1000d270	FUN_1000d270	[[1000d270, 1000d32c]]
1000d330	FUN_1000d330	[[1000d330, 1000d3b0]]
1000d3c0	FUN_1000d3c0	[[1000d3c0, 1000d74c] [1000d750, 1000d7c6] [1000d7d0, 1000d990]]
1000d9a0	FUN_1000d9a0	[[1000d9a0, 1000dadc] [1000dae0, 1000dc73]]
1000dc80	FUN_1000dc80	[[1000dc80, 1000dd5b]]
1000dd60	FUN_1000dd60	[[1000dd60, 1000ddc3]]
1000ddd0	FUN_1000ddd0	[[1000ddd0, 1000e19b]]
1000e1a0	FUN_1000e1a0	[[1000e1a0, 1000e569]]
1000e570	FUN_1000e570	[[1000e570, 100111d4]]
100111e0	FUN_100111e0	[[100111e0, 10011219]]
10011220	FUN_10011220	[[10011220, 1001125c] [10011260, 100113ec] [100113f0, 10011420]]
10011430	FUN_10011430	[[10011430, 1001143b]]
10011440	FUN_10011440	[[10011440, 10011444]]
10011450	FUN_10011450	[[10011450, 10011484]]
10011490	FUN_10011490	[[10011490, 100114d2]]
100114e0	FUN_100114e0	[[100114e0, 10011503]]
10011510	FUN_10011510	[[10011510, 1001153f]]
10011540	FUN_10011540	[[10011540, 1001156f]]
10011570	FUN_10011570	[[10011570, 100115cf]]
100115d0	FUN_100115d0	[[100115d0, 100116ca]]
100116cc	RtlUnwind	[[100116cc, 100116d1]]
100116d2	FUN_100116d2	[[100116d2, 100116de]]
100116df	_rand	[[100116df, 10011700]]
10011710	__allshr	[[10011710, 10011730]]
10011731	FID_conflict:__time32	[[10011731, 10011769]]
10011770	__aulldiv	[[10011770, 100117d7]]
100117e0	Unwind@100117e0	[[100117e0, 100117ea]]
10011830	Unwind@10011830	[[10011830, 1001183a]]
1001183b	Unwind@1001183b	[[1001183b, 10011845]]
